Ensembl_GeneID	GeneSymbol	DCMvsControl_male_logFC	DCMvsControl_male_P.Value	DCMvsControl_male_adj.P.Val	DCMvsControl_female_logFC	DCMvsControl_female_P.Value	DCMvsControl_female_adj.P.Val
ENSG00000234028	EIF2AK3-DT	1.02694787223325	5.566435098636e-28	6.02479623878931e-26	0.725657766384423	3.79580512562289e-14	9.42420863985297e-13
ENSG00000158008	EXTL1	0.589280371314363	0.000146948369902062	0.000549133982185712	1.29706393515636	3.81081406361534e-14	9.45018222625184e-13
ENSG00000183918	SH2D1A	1.28177835249601	2.62170465672895e-10	2.84499448937255e-09	1.66430620042108	3.86181803469244e-14	9.56524917508267e-13
ENSG00000182177	ASB18	1.36405083150807	5.83828675596137e-23	3.36081543145799e-21	1.08869372448599	3.91043732058883e-14	9.6741426141853e-13
ENSG00000230606		1.12689042755635	1.36456273933984e-24	1.00914513474097e-22	0.862053697122365	3.95409010439835e-14	9.77050492978622e-13
ENSG00000078401	EDN1	-0.802647596694857	1.46885575427033e-10	1.64996169889144e-09	-1.02582363978592	4.08669600698948e-14	1.0086179301811e-12
ENSG00000164692	COL1A2	0.969550603110433	2.43250624421863e-14	4.77336281974573e-13	1.02874678878816	4.1171718566895e-14	1.01493414417396e-12
ENSG00000121413	ZSCAN18	0.428832074048904	5.4687661532619e-11	6.53515982926599e-10	0.534580881930927	4.21387235383131e-14	1.03754124863707e-12
ENSG00000100711	ZFYVE21	0.227778136808059	1.17546978957355e-14	2.39719702621471e-13	0.238380995131513	4.25046265313413e-14	1.04531200467196e-12
ENSG00000205835	GMNC	-2.01831513951817	1.63247427380289e-18	5.49828977048587e-17	-1.83355504143744	4.28628045519986e-14	1.05287463521878e-12
ENSG00000124343	XG	2.13563967703803	2.40084833492919e-21	1.14431259743494e-19	1.77713341219328	4.56473032029299e-14	1.11994876961049e-12
ENSG00000004777	ARHGAP33	0.923934783949651	3.2157260675996e-13	5.30786365455022e-12	1.0277094072724	4.6035625894053e-14	1.12814427087773e-12
ENSG00000143994	ABHD1	0.838120476802469	1.67546804960274e-14	3.34787514796101e-13	0.881315779521408	4.63783586683259e-14	1.13520456005475e-12
ENSG00000141622	RNF165	0.764596597093773	3.65922510364481e-12	5.21910479607706e-11	0.894028742940032	4.74160400624241e-14	1.15923850416145e-12
ENSG00000010810	FYN	0.312786438100277	5.73759883919816e-14	1.06173678964717e-12	0.336079761168072	4.92964153418705e-14	1.20339146367487e-12
ENSG00000109906	ZBTB16	-1.29732922130253	8.90600273248240e-13	1.38426060421628e-11	-1.47120937511038	4.93378339372981e-14	1.20339146367487e-12
ENSG00000078098	FAP	1.73942494985205	6.07399199494208e-23	3.48684054273181e-21	1.3826229249349	4.99090885621383e-14	1.21589773670550e-12
ENSG00000031081	ARHGAP31	-0.48149231915162	1.39317589310952e-10	1.57089464105854e-09	-0.612186473636731	5.02494814508843e-14	1.22275699535226e-12
ENSG00000105472	CLEC11A	1.06311212071509	3.72041579002941e-09	3.33825390900696e-08	1.47756586144858	5.03931917319425e-14	1.22481978641111e-12
ENSG00000196850	PPTC7	-0.701415287847786	4.03072671963534e-13	6.5490642658907e-12	-0.7816889763284	5.28988129469936e-14	1.28421756057415e-12
ENSG00000100418	DESI1	-0.491364743373113	3.04478597387609e-26	2.6924977584306e-24	-0.359002662254406	5.3799800330881e-14	1.3045666869032e-12
ENSG00000213853	EMP2	-0.296008314872349	2.51339174516301e-11	3.15784727063074e-10	-0.360201132484953	5.70900495008478e-14	1.38273696815515e-12
ENSG00000171224	FAM241B	0.632160840369897	7.25273220252231e-12	9.9026956570707e-11	0.747459396532243	5.83182479217484e-14	1.41083994186479e-12
ENSG00000261468		-0.848911858556202	3.65663541892462e-17	1.05101715962203e-15	-0.802449456552639	5.95158749268715e-14	1.43702005770219e-12
ENSG00000128513	POT1	-0.458403312182051	2.25243751505926e-09	2.08777448708503e-08	-0.625945635356334	5.95387262249933e-14	1.43702005770219e-12
ENSG00000272327	NA	2.28764430626787	5.22061525063719e-26	4.44629530833982e-24	1.67727514707691	6.0010164301628e-14	1.44671835771709e-12
ENSG00000178149	DALRD3	0.491674495261778	2.32086896093954e-12	3.41330345911427e-11	0.56659496284975	6.11348660097118e-14	1.47212473991636e-12
ENSG00000165929	TC2N	-1.05271736468164	1.69050696569089e-12	2.53283527426261e-11	-1.20471516398464	6.19172498568688e-14	1.48923885332823e-12
ENSG00000158669	GPAT4	-0.237216840314952	6.33316252375723e-16	1.50755384199541e-14	-0.234309292288117	6.39130570747238e-14	1.53546501626571e-12
ENSG00000186594	MIR22HG	-0.584333294259237	2.40977169709669e-12	3.53155610982837e-11	-0.672709814765508	6.72072522659434e-14	1.61274123480204e-12
ENSG00000123124	WWP1	-0.653156680548612	3.55592375021593e-14	6.75462993174016e-13	-0.691430471793355	6.76376401414099e-14	1.62119700089808e-12
ENSG00000037280	FLT4	0.431683389270406	2.11022647336377e-07	1.40794537897967e-06	0.681404922205793	6.90199933775832e-14	1.65242451887046e-12
ENSG00000127152	BCL11B	1.19457640047936	1.91023248887215e-11	2.43827265109169e-10	1.43919521418759	6.91144199866721e-14	1.6527810837089e-12
ENSG00000231246	LINC02884	-1.24445016433833	3.79196325584133e-12	5.38993080845682e-11	-1.44438506164419	7.31937544090395e-14	1.74832116134971e-12
ENSG00000134324	LPIN1	-0.599029096568398	2.61570273191742e-14	5.09436911639888e-13	-0.629135626366532	7.61511428046826e-14	1.81687359199094e-12
ENSG00000121316	PLBD1	0.394325428198156	3.58429942863124e-15	7.75888816941519e-14	0.399419524948394	7.93769345973171e-14	1.89166522691152e-12
ENSG00000204305	AGER	0.813936847236926	1.34901857689783e-13	2.35579454172384e-12	0.88090367522323	7.9710522564384e-14	1.89743914021817e-12
ENSG00000268230		1.23878124961101	9.18689693203752e-13	1.42366073933387e-11	1.392530099517	8.12960898847263e-14	1.93296801360926e-12
ENSG00000111728	ST8SIA1	0.730018855161092	7.9338204706154e-13	1.24057730022467e-11	0.817999320329566	8.20934476040874e-14	1.94969592532633e-12
ENSG00000060982	BCAT1	-0.915339315468216	1.07690943925396e-13	1.90907558602457e-12	-0.985231446336774	8.46522795401575e-14	2.00817239854339e-12
ENSG00000103056	SMPD3	1.27579732079863	8.35703239884185e-10	8.30547538404269e-09	1.68262043668996	8.63385654337754e-14	2.0458400550505e-12
ENSG00000162458	FBLIM1	-0.515053174228507	1.68939620170369e-16	4.43274526106117e-15	-0.494760638870387	8.98203462818326e-14	2.12591869713299e-12
ENSG00000157150	TIMP4	-1.32170442153442	5.19423649392917e-21	2.37756450617494e-19	-1.09602900799628	9.14502850396088e-14	2.16203455450297e-12
ENSG00000054277	OPN3	-0.710005852248489	1.06805072397483e-23	6.95773106423854e-22	-0.546775221443959	9.30611760050889e-14	2.1976185210929e-12
ENSG00000166265	CYYR1	-0.5430231305099	2.42683377918676e-15	5.37654933531769e-14	-0.544652340868922	9.35467987523267e-14	2.20657891585936e-12
ENSG00000162512	SDC3	0.337617597622863	1.17040501660249e-07	8.18653202625932e-07	0.518039812418188	9.86508037409116e-14	2.32433373303842e-12
ENSG00000119650	IFT43	0.589688571441304	3.23923749509624e-10	3.43968290166556e-09	0.756195123218074	1.00010574507271e-13	2.35370299981382e-12
ENSG00000171793	CTPS1	-0.424386967558345	7.197599704258e-12	9.84034996409115e-11	-0.496583840562019	1.00125120788127e-13	2.35373318450007e-12
ENSG00000137573	SULF1	1.36433250127987	2.17759881489224e-27	2.15488957010836e-25	0.95917277917083	1.00897875652017e-13	2.36921893098822e-12
ENSG00000118513	MYB	1.07095949805927	8.85214520788177e-10	8.73072755410494e-09	1.4103586025568	1.0135347883186e-13	2.37723097472334e-12
ENSG00000146147	MLIP	-0.484875242207361	1.90600480085309e-12	2.83121413627791e-11	-0.550792046641932	1.04426621387761e-13	2.44654973963817e-12
ENSG00000145725	PPIP5K2	-0.810358164393305	8.8419712885046e-12	1.18316165709217e-10	-0.951494491876778	1.06288142451432e-13	2.48735798230091e-12
ENSG00000198286	CARD11	1.10254638914865	3.86274775934801e-11	4.71078410721896e-10	1.3391888303127	1.07174011746135e-13	2.5052678718745e-12
ENSG00000148357	HMCN2	1.05842594777298	3.57309700261342e-10	3.77107815192024e-09	1.3588854893998	1.07514707660962e-13	2.50860632035338e-12
ENSG00000107968	MAP3K8	-0.732281936220801	1.08743766836796e-10	1.2480743016997e-09	-0.912050359322761	1.07558261461665e-13	2.50860632035338e-12
ENSG00000178397	FAM220A	-0.540255547731263	1.95817038749011e-22	1.08225369208596e-20	-0.428978603515677	1.08909398041277e-13	2.53727152544369e-12
ENSG00000205268	PDE7A	-0.476230271189925	3.45038982783737e-07	2.21099448079828e-06	-0.758854653379487	1.11670587984493e-13	2.59868587783399e-12
ENSG00000153208	MERTK	-0.766739989464513	1.96784463464463e-13	3.34372684812347e-12	-0.830175613936101	1.14479998015965e-13	2.66108371227044e-12
ENSG00000114686	MRPL3	-0.43228757720779	1.12401634598996e-15	2.58673130520679e-14	-0.426108741937021	1.17448425522675e-13	2.72703433607454e-12
ENSG00000185090	MANEAL	0.685670386323983	8.63173560910872e-18	2.65742366952427e-16	0.625759144595833	1.20439449268594e-13	2.79259093798354e-12
ENSG00000111664	GNB3	1.04135707009788	1.76253735278907e-18	5.9076272142435e-17	0.928690170346078	1.20540593396431e-13	2.79259093798354e-12
ENSG00000154736	ADAMTS5	-1.04935426506157	1.44668057905108e-13	2.50737857491747e-12	-1.1279637374076	1.22215309812533e-13	2.82823647351252e-12
ENSG00000271133	ITGB8-AS1	1.30407897646787	6.42201095730584e-15	1.34330751223005e-13	1.32329066768981	1.23030603111713e-13	2.84393655535541e-12
ENSG00000006704	GTF2IRD1	-0.535992449554808	1.62923652010434e-12	2.44632688759309e-11	-0.604585159225865	1.2677942995006e-13	2.92733703754689e-12
ENSG00000163961	RNF168	-0.494201100288214	1.04213935836032e-11	1.38293090715745e-10	-0.580131887080492	1.30444281141823e-13	3.00861554540314e-12
ENSG00000127585	FBXL16	1.48026373036817	5.88034271206071e-16	1.41270984854721e-14	1.44052793719442	1.30690090124448e-13	3.01094319609329e-12
ENSG00000171766	GATM	0.984796463309788	2.01452584446234e-12	2.97751504792118e-11	1.11505884723868	1.31334211810655e-13	3.02243217678542e-12
ENSG00000139364	TMEM132B	-1.37526383727573	8.62337906621577e-16	2.02032063556967e-14	-1.34658967750189	1.31996338521918e-13	3.03430963586724e-12
ENSG00000188706	ZDHHC9	-0.70619251033607	5.81523927099615e-22	3.02873401730755e-20	-0.565690614503367	1.35694636359745e-13	3.11587871623409e-12
ENSG00000130595	TNNT3	0.673732758338973	3.89206049634235e-06	2.02101222325063e-05	1.18454875729968	1.35883582936219e-13	3.11677344039467e-12
ENSG00000169105	CHST14	0.347532910689164	3.51392664961895e-11	4.31322561758602e-10	0.41906503895826	1.3912852992814e-13	3.18703688779633e-12
ENSG00000248587	GDNF-AS1	2.12130100446633	1.94451367414106e-33	4.04089386623253e-31	1.30678785358904	1.39253620813198e-13	3.18703688779633e-12
ENSG00000144959	NCEH1	-0.816615790389212	3.71340044599677e-14	7.0280669096775e-13	-0.85302322966786	1.41558850110168e-13	3.23311507296111e-12
ENSG00000271927	NA	-0.48397290655725	7.77139140443979e-16	1.82689236171565e-14	-0.472423624732741	1.4157811060077e-13	3.23311507296111e-12
ENSG00000213760	ATP6V1G2	0.770099054301694	5.84177131644147e-18	1.83103845742036e-16	0.696571897045821	1.41930810906646e-13	3.23645827203496e-12
ENSG00000259877		0.819206680176583	7.71896530318589e-32	1.33673181637922e-29	0.52046197851406	1.42035991727823e-13	3.23645827203496e-12
ENSG00000135945	REV1	-0.679783436851194	2.98979543365298e-14	5.74223095256401e-13	-0.70708749612683	1.43249376953382e-13	3.26053154706268e-12
ENSG00000198794	SCAMP5	0.888575718144224	2.65138413367887e-13	4.41847744041544e-12	0.963434445299479	1.44310475463605e-13	3.27803101098586e-12
ENSG00000142621	FHAD1	1.3898918731537	4.76381371449599e-16	1.1632997978959e-14	1.34533053153465	1.44333688227326e-13	3.27803101098586e-12
ENSG00000241322	CDRT1	-0.968298166126703	6.90378010722052e-10	6.9274483055601e-09	-1.25748664458943	1.47292544244633e-13	3.34157899775951e-12
ENSG00000153558	FBXL2	0.743100207059571	5.80731195420811e-20	2.31631798067947e-18	0.629876729415583	1.47920919404231e-13	3.35217516481934e-12
ENSG00000171962	DRC3	0.914686889878716	7.16871917621961e-29	8.51275161148685e-27	0.617563592044748	1.48883805315026e-13	3.37032065169015e-12
ENSG00000167608	TMC4	0.62503642635005	6.53865185786037e-07	3.99615146853225e-06	1.01530845555944	1.51950332673435e-13	3.43599549867971e-12
ENSG00000128918	ALDH1A2	0.961199687388218	3.67377899455585e-23	2.19381612890417e-21	0.743567495957139	1.52851634583499e-13	3.45261936769532e-12
ENSG00000225978	HAR1A	1.33998630501915	5.12310099034852e-13	8.22109356605657e-12	1.4704040553238	1.53316840180955e-13	3.45936727014161e-12
ENSG00000172331	BPGM	-0.39558407870444	2.64384465791978e-18	8.66588893315944e-17	-0.353159539850033	1.54045178298886e-13	3.47203129092099e-12
ENSG00000128394	APOBEC3F	0.517932361589079	2.50186354285638e-08	1.95602807690363e-07	0.74738916366803	1.5476711448864e-13	3.48270683823375e-12
ENSG00000075618	FSCN1	0.98889429996713	1.05621334971207e-08	8.81846911224049e-08	1.38836139527348	1.54854006954814e-13	3.48270683823375e-12
ENSG00000259088		0.884167428545418	4.22082593213899e-10	4.39664078675591e-09	1.13155099943663	1.59066899040776e-13	3.57277924823537e-12
ENSG00000175820	CCDC168	1.4321928738046	5.94227557608603e-16	1.42265470906272e-14	1.38866782323782	1.59202809482987e-13	3.57277924823537e-12
ENSG00000258733	LINC02328	0.608223524304219	1.79821759052351e-09	1.68479529975965e-08	0.809501290827525	1.62610388827984e-13	3.64531444469724e-12
ENSG00000120705	ETF1	-0.290180494413196	3.9321471807105e-11	4.78699183142032e-10	-0.349628805379018	1.66347214527396e-13	3.72506623393731e-12
ENSG00000134333	LDHA	-0.628952485649243	1.01875152021527e-15	2.35753622957611e-14	-0.614690446571219	1.6770897637619e-13	3.75151801730205e-12
ENSG00000109265	CRACD	2.60573343829763	7.12083613594654e-22	3.6358254481844e-20	2.08320630142196	1.70391512999429e-13	3.80742584047433e-12
ENSG00000178922	HYI	0.755319241028834	1.79919515535821e-11	2.30654377072789e-10	0.892491526528763	1.76716779909085e-13	3.94452352662803e-12
ENSG00000034239	EFCAB1	1.17492823424957	1.3882337538985e-11	1.80192914676856e-10	1.3797251408669	1.79005719023826e-13	3.99132816205379e-12
ENSG00000111058	ACSS3	-0.503840890432995	8.5360970302521e-12	1.14592139784024e-10	-0.584891951201978	1.83810221093051e-13	4.09406238428156e-12
ENSG00000124422	USP22	0.296328676043007	2.58271090429757e-17	7.50647766464443e-16	0.272603110740517	1.86088222150042e-13	4.14036332387582e-12
ENSG00000245648	KLRK1-AS1	1.02372188008693	9.85948280571983e-11	1.13638331772415e-09	1.25843896302548	1.86648242242234e-13	4.14838194870145e-12
ENSG00000106077	ABHD11	0.65352492436703	3.08006570985912e-10	3.28914930712139e-09	0.82631299060381	1.93761826567729e-13	4.30188516870082e-12
ENSG00000048828	FAM120A	-0.217942673440595	1.21701637228047e-07	8.47831620260157e-07	-0.330490699595408	1.95066347691533e-13	4.32622601000826e-12
ENSG00000181036	FCRL6	1.60420889852384	3.48935551180309e-15	7.5848194571181e-14	1.594902947998	2.03730519268645e-13	4.51356494767773e-12
ENSG00000158813	EDA	-0.360450659711427	2.84564064215405e-07	1.85260833911664e-06	-0.563485974646149	2.04602892358503e-13	4.52806464973594e-12
ENSG00000156689	GLYATL2	1.52188167082268	1.75737874000554e-23	1.11003305763086e-21	1.16076464665002	2.04868787200125e-13	4.52912581575085e-12
ENSG00000260841	NA	-0.780561705326743	5.81838210824638e-20	2.31631798067947e-18	-0.657198849421913	2.09050518214232e-13	4.61666186929856e-12
ENSG00000257150	PGAM1P5	1.19405246257557	1.66809741818744e-19	6.30267862679149e-18	1.0190782525654	2.14655240567768e-13	4.7354039853915e-12
ENSG00000147324	MFHAS1	-0.373438382422011	6.10917581806799e-13	9.69860830215974e-12	-0.408510975877325	2.1588221976472e-13	4.75742143046727e-12
ENSG00000154065	ANKRD29	0.747796680566909	3.84670237565004e-15	8.29235706103563e-14	0.743715911306307	2.1815668129459e-13	4.80245126481237e-12
ENSG00000114735	HEMK1	0.518860405004528	3.31131401406861e-16	8.29065259353733e-15	0.495212261643704	2.19072554208707e-13	4.81750978731338e-12
ENSG00000140688	RUSF1	0.51205009270177	6.49584150334148e-17	1.80468024439758e-15	0.476086569615445	2.22862248774575e-13	4.8956663760935e-12
ENSG00000259630	FABP5P9	1.13205542217897	1.26499929181346e-11	1.65333020648902e-10	1.32002894176144	2.30344122219235e-13	5.0546792015184e-12
ENSG00000140279	DUOX2	1.31809656152567	6.31294628288799e-17	1.75621602014318e-15	1.22229319029013	2.49125671612019e-13	5.46105546600144e-12
ENSG00000198959	TGM2	-0.585101841329688	4.68185575760905e-14	8.74993906648503e-13	-0.606993902026801	2.51070172908058e-13	5.49788120463894e-12
ENSG00000105186	ANKRD27	-0.254672957516402	3.38041774137413e-10	3.58410515732122e-09	-0.321038226129424	2.55538783080068e-13	5.58984363282831e-12
ENSG00000154096	THY1	1.54987752501479	8.98362810126003e-12	1.19979932887072e-10	1.78940656461574	2.57280102326527e-13	5.62201662087019e-12
ENSG00000136011	STAB2	1.71327342478365	2.25341463575041e-14	4.4429041314544e-13	1.75095015173414	2.7043457683708e-13	5.90325729123041e-12
ENSG00000155792	DEPTOR	-0.608361266718321	6.42622756133161e-16	1.52621068516608e-14	-0.58449555369751	2.71228834147621e-13	5.91438237399971e-12
ENSG00000007202	KIAA0100	-0.309872191232857	1.83228734889088e-10	2.0199874481327e-09	-0.383974216774357	2.74033882356143e-13	5.96928522981447e-12
ENSG00000104635	SLC39A14	-0.546070712310238	1.24915752371931e-11	1.63467992445893e-10	-0.634166550158739	2.7880630541599e-13	6.06688359460701e-12
ENSG00000079215	SLC1A3	-0.644229726157262	1.8169798169403e-08	1.45393367638954e-07	-0.908996565760679	2.87072249219887e-13	6.24021800317832e-12
ENSG00000023909	GCLM	-0.736000985476537	3.22408165176208e-11	3.98333179579475e-10	-0.873117129471643	2.88620303379936e-13	6.2673129827988e-12
ENSG00000270087		1.02267440198383	2.73106579645334e-09	2.49469355235591e-08	1.36193980400712	2.89675594535283e-13	6.28366234868237e-12
ENSG00000156050	FAM161B	0.584047596776434	2.61076151732221e-26	2.32850794384004e-24	0.412420425237498	2.90141956535741e-13	6.2872158485602e-12
ENSG00000198863	RUNDC1	-0.246787976065338	2.69449652848559e-09	2.4667106765841e-08	-0.328384053877469	2.96249077994503e-13	6.41286676021227e-12
ENSG00000188157	AGRN	0.639158695981687	9.29211792304057e-06	4.47300214405157e-05	1.15304318415394	3.09210736421655e-13	6.68648107552384e-12
ENSG00000204282	NA	0.729906874825588	7.47486286748753e-14	1.351915798514e-12	0.760700744898978	3.10672105191655e-13	6.71109877129707e-12
ENSG00000177042	TMEM80	0.334614981457435	1.82148015643892e-06	1.0167117682234e-05	0.559345055829453	3.13853050639225e-13	6.77277284042963e-12
ENSG00000250208	FZD10-AS1	1.42620351934245	1.86755074598578e-17	5.52842906728354e-16	1.29169085905624	3.20346908687796e-13	6.90573559070651e-12
ENSG00000259583	ALDH1A3-AS1	1.18273401817869	1.24000233431582e-18	4.18999813161254e-17	1.02957415722355	3.21234654118504e-13	6.91769673288771e-12
ENSG00000157379	DHRS1	0.60727520492668	7.67055777553602e-13	1.20288681635059e-11	0.662025784048	3.25054942780652e-13	6.99271921938377e-12
ENSG00000158955	WNT9B	-1.43473502779076	1.50332334288432e-15	3.38834733063763e-14	-1.39265041302185	3.30665424198211e-13	7.10605809747985e-12
ENSG00000156738	MS4A1	1.47565211645629	7.02138178510886e-11	8.23892348257184e-10	1.77836334995684	3.34245459736306e-13	7.17557324254151e-12
ENSG00000215788	TNFRSF25	0.543064272481962	3.12013276790992e-08	2.39171815012674e-07	0.777375262911161	3.36754839213849e-13	7.221983811871e-12
ENSG00000119714	GPR68	1.95512565484796	8.39209717764308e-20	3.290493800917e-18	1.63853821911299	3.37804039449114e-13	7.23701623071345e-12
ENSG00000048342	CC2D2A	0.409193050282852	1.37420262194464e-11	1.78594776026464e-10	0.474363842324443	3.40091654321995e-13	7.27852180068526e-12
ENSG00000181004	BBS12	-0.737996319226626	3.55748873206312e-12	5.10201334306443e-11	-0.830138718880809	3.41717366876149e-13	7.30579074182433e-12
ENSG00000164654	MIOS	-0.325735270835089	7.10008178029396e-11	8.32187250289276e-10	-0.392294546565672	3.50333644338025e-13	7.48230571735714e-12
ENSG00000181191	PJA1	0.355266494501093	1.06787009318795e-16	2.87826308774822e-15	0.329895541877693	3.51773510251888e-13	7.50534426749948e-12
ENSG00000158122	PRXL2C	-0.373871543064212	1.07911052427315e-11	1.42802063058577e-10	-0.43053763321147	3.60746473693294e-13	7.68889484084137e-12
ENSG00000185561	TLCD2	-1.00768774772254	5.5595376777017e-12	7.73829554456255e-11	-1.1432697357301	3.62405688531409e-13	7.7163448907492e-12
ENSG00000065675	PRKCQ	0.835859516046155	2.62153319297585e-08	2.04037757615098e-07	1.18743137708706	3.70128750569584e-13	7.87271808146011e-12
ENSG00000188917	TRMT2B	-0.371611764316913	1.59507528852379e-12	2.40197533121833e-11	-0.410020651917016	3.80974745040369e-13	8.09512901501422e-12
ENSG00000185070	FLRT2	1.14088173846678	8.51575617985288e-19	2.92989948962786e-17	0.984078029359903	3.90117721520418e-13	8.28093602749317e-12
ENSG00000047597	XK	-0.645571273344299	1.1077227076402e-07	7.78214522903012e-07	-0.962313490973701	3.91114037584333e-13	8.29361307657146e-12
ENSG00000112290	WASF1	-0.911512926939903	4.81309494783969e-15	1.03114356815522e-13	-0.899252645716553	3.9878669713128e-13	8.44769251079015e-12
ENSG00000137501	SYTL2	1.2746239881276	7.87004510469986e-22	3.99871411542219e-20	1.00299489155758	4.04157538778258e-13	8.55274726410486e-12
ENSG00000109606	DHX15	-0.411409084349144	1.1347094500831e-08	9.41709148649235e-08	-0.567585528235295	4.20372058221067e-13	8.88682781474262e-12
ENSG00000129194	SOX15	1.18152942584111	3.94453525583454e-14	7.43841988670577e-13	1.20909000080055	4.2502787589009e-13	8.97612224478857e-12
ENSG00000110881	ASIC1	0.872097899722148	6.42532922937622e-15	1.34330751223005e-13	0.863418292749392	4.30237410215117e-13	9.0769173824166e-12
ENSG00000106003	LFNG	0.850578894711246	4.41665431036103e-07	2.7871999156882e-06	1.33242328668462	4.33680036100632e-13	9.14026859047387e-12
ENSG00000137413	TAF8	-0.263795281278211	1.18882651400259e-10	1.35704953797275e-09	-0.320328960359387	4.3784973437096e-13	9.21879972640619e-12
ENSG00000211772	TRBC2	0.499587351895967	0.00231226401390624	0.00652602994336353	1.31158489610078	4.38441122383997e-13	9.22190785856461e-12
ENSG00000143727	ACP1	-0.302167988285724	2.46818303857911e-20	1.040391718554e-18	-0.247738664664002	4.52283596446277e-13	9.50344329398392e-12
ENSG00000106688	SLC1A1	-0.954054463063299	3.73555310844411e-18	1.19612525649579e-16	-0.837799240432695	4.56751365196772e-13	9.58762638399406e-12
ENSG00000237949	LINC00844	-1.11206080329005	5.74391199471395e-11	6.82081343783718e-10	-1.32531726365606	4.57340848648113e-13	9.59031299269066e-12
ENSG00000267121	FMNL1-DT	0.653584203713244	5.50767439257298e-10	5.62882127506722e-09	0.824632636533471	4.66683162387649e-13	9.77635362659046e-12
ENSG00000113088	GZMK	1.04507362556773	8.99598068119726e-09	7.59323617124128e-08	1.42786115645021	4.76459965500355e-13	9.97111232936847e-12
ENSG00000103005	USB1	-0.283198726037863	3.82557437861373e-10	4.00903989722501e-09	-0.353680645556942	4.79897363656576e-13	1.00329447828444e-11
ENSG00000138018	SELENOI	-0.446599032380183	7.97905148673625e-10	7.9488336023905e-09	-0.568747355092254	4.82832082504498e-13	1.00841542779156e-11
ENSG00000119681	LTBP2	1.36558264170947	2.66560136395122e-22	1.44631493327076e-20	1.05682225810301	4.83842203617144e-13	1.00951052543854e-11
ENSG00000139644	TMBIM6	-0.258781723551225	1.16480616601049e-14	2.37778358898468e-13	-0.25829233208041	4.85938716303598e-13	1.01286784990021e-11
ENSG00000188488	SERPINA5	-1.38658837465592	1.14302911016337e-18	3.88760850054091e-17	-1.19553160148043	4.89035233873941e-13	1.01830072095535e-11
ENSG00000173714	WFIKKN2	0.864220565994629	2.64112754943991e-08	2.05485854005656e-07	1.22066945284413	4.99016158053872e-13	1.03804352157332e-11
ENSG00000138039	LHCGR	1.71171283537721	3.31768670738541e-12	4.78119607948518e-11	1.90773898100772	5.020200297983e-13	1.04324782392385e-11
ENSG00000273403		1.7735150412844	2.06480212020534e-20	8.79275673360392e-19	1.4475595930852	5.0340873141537e-13	1.04508859615812e-11
ENSG00000172992	DCAKD	0.453366423588816	1.0184763326357e-17	3.11249362772095e-16	0.403047505886791	5.14864490686089e-13	1.06780428951573e-11
ENSG00000155085	AK9	-0.569389369205705	3.81234308644808e-10	4.00122735754937e-09	-0.709928754800714	5.18288527268384e-13	1.07383388685586e-11
ENSG00000133106	EPSTI1	0.434826111494473	3.88208033800815e-06	2.01633370417764e-05	0.743664512887953	5.45875808289968e-13	1.12986505697947e-11
ENSG00000157103	SLC6A1	1.31860213746972	3.43382598510426e-23	2.05643624773636e-21	0.993449285038004	5.56858777239057e-13	1.15145097012983e-11
ENSG00000135931	ARMC9	0.64204258366826	6.69772523816707e-22	3.43667723887284e-20	0.500964429593818	5.57904297700324e-13	1.15246612430521e-11
ENSG00000261971	MMP25-AS1	0.804268238947472	8.7898833374739e-16	2.05701087427979e-14	0.765563975592823	5.59117085761526e-13	1.15382444480738e-11
ENSG00000249673	NOP14-AS1	0.397781559858892	4.88702418688569e-15	1.04482767106658e-13	0.389840621878637	5.61238888061087e-13	1.15705410047594e-11
ENSG00000084693	AGBL5	0.345114366638006	1.27184725828786e-13	2.22476918135353e-12	0.358988563614767	5.66905860298771e-13	1.16753985034948e-11
ENSG00000105127	AKAP8	-0.284087265681759	6.1823792586154e-14	1.13796300596357e-12	-0.291460093956374	5.67880348859808e-13	1.16753985034948e-11
ENSG00000196511	TPK1	-0.336890489620536	2.02405359141808e-11	2.57416509689469e-10	-0.389994271308682	5.68010581157464e-13	1.16753985034948e-11
ENSG00000165959	CLMN	-0.631348980572309	2.69522165312743e-12	3.92772799254145e-11	-0.698692868634126	5.70785947728688e-13	1.172085254916e-11
ENSG00000135378	PRRG4	-0.955753094233344	9.80497696589643e-10	9.63391141032121e-09	-1.21948710785733	5.80322513986384e-13	1.19049182262103e-11
ENSG00000196358	NTNG2	1.0263686314888	6.30683512159196e-12	8.69690382626427e-11	1.15658645724007	5.82927182747893e-13	1.19465579730611e-11
ENSG00000168824	NSG1	-1.54603257061335	9.43602522023785e-24	6.18580568144362e-22	-1.14650870237578	5.89061491854212e-13	1.20603811450467e-11
ENSG00000248323	LUCAT1	-1.2258129185076	1.28729353475866e-11	1.68035470765199e-10	-1.4029133913725	5.97777301025024e-13	1.22267815872057e-11
ENSG00000136002	ARHGEF4	0.69498394284826	5.31806961039572e-08	3.93431130557613e-07	1.00069482081511	6.12123322720268e-13	1.25079004616026e-11
ENSG00000182481	KPNA2	-0.634438523020153	4.02987355579294e-18	1.28442948409407e-16	-0.554316763252626	6.1928792009359e-13	1.26418686320873e-11
ENSG00000135074	ADAM19	1.11801436578403	3.20078736510094e-15	6.99427573440196e-14	1.08521359058109	6.27554454094102e-13	1.27980462321193e-11
